HM_F_BB_Ci(2.0_-2.0)_2_SS5_H_A_SRW_p_MAS,P3_F_BB_nCi_2_NS4_H_A_KA_h_MAS,RA_F_AB_nCi_2_NS6_H_n_D_SRW_e_MAS,RA_F_AB_nCi_2_NS6_H_n_D_SRW_m_MAS,RA_Q_AB_nCi_2_NS6_H_n_D_SRW_e_MAS,MX_F_AB_nCi_2_SS1_n_X_LGP[1-3]_e_MAS,MX_F_AB_nCi_2_SS1_n_X_NSRW_e_MAS,RA_B_AB_nCi_2_NS6_H_n_D_SRW_m-e_MAS,RA_Q_AB_nCi_2_NS6_H_n_D_SRW_m_MAS,HM_F_BB_nCi_2_NS4_H_A_SRW_e_MAS,MN_B_AB_nCi_2_NS1_T_NSRW_c-m_MAS,RA_Q_AB_nCi_2_NS5_H_n_D_SRW_e_MAS,MX_Q_AB_nCi_2_SS1_n_X_NSRW_e_MAS,MX_Q_AB_nCi_2_SS1_n_X_LGP[1-3]_e_MAS,HM_F_BB_nCi_2_NS5_H_A_SRW_e_MAS,P3_F_BB_Ci(2.0_-2.0)_2_NS4_H_A_LGP[1-3]_h_MAS,SD_B_AB_nCi_2_MP5_T_LGP[2-4]_e-p_MAS,MX_F_AB_nCi_2_SS1_A_LGP[1]_e_MAS,SD_B_AB_nCi_2_MP7_T_LGP[2-4]_e-p_MAS,MX_Q_AB_nCi_2_SS1_A_LGP[1]_e_MAS,P3_F_BB_Ci(2.0_-2.0)_2_NS5_H_A_LGP[1_2_6]_h_MAS,P3_F_BB_Ci(2.0_-2.0)_2_NS4_H_A_KA_h_MAS,GM_F_BB_Ci(2.0_-2.0)_2_SS5_H_A_SRW_p_MAS,classreal
0.305230932,72.73222341,1664.96,644.7325169,5727.4624,1.28625,1.28625,2217.879858,858.8430132,34.56983643,-0.553283276,1751.3728,3.47225,3.47225,68.39087662,65.48312103,0.062313718,1.92,0.070128233,6.03075,226.6481603,72.73222341,0.332942665,inactive
0.313695086,75.19232759,1664.96,644.7325169,5727.4624,1.71625,1.71625,2217.879858,858.8430132,31.41138149,-0.554366897,1751.3728,4.845,4.845,56.88709593,65.9294779,0.048858382,2.35375,0.055718116,6.783,215.8479174,75.19232759,0.342546194,inactive
0.224968082,76.36245213,1355.36,524.844239,4662.4384,1.035416667,1.035416667,1805.464182,699.1408,34.83138508,-0.717882505,1562.0352,2.924,2.924,61.18932972,68.00303462,0.124441825,1.354166667,0.163669112,4.0205,239.4362551,76.36245213,0.275186793,inactive
0.24009873,75.03405887,1345.04,520.8479631,4626.9376,1.035416667,1.035416667,1791.716993,693.8173929,37.23554548,-0.674511259,1562.0352,2.924,2.924,66.71243476,67.11254542,0.125813089,1.354166667,0.165935687,4.0205,237.0780078,75.03405887,0.291666869,inactive
0.236509404,24.0209032,1541.12,596.7772058,5301.4528,1.123125,1.123125,2052.913588,794.9621279,23.4001698,-0.545783161,1668.5376,3.2895,3.2895,24.7695119,17.60991929,0.157328239,1.60125,0.181410709,4.93425,44.22155733,24.0209032,0.263610533,inactive
0.242127372,24.3063613,1541.12,596.7772058,5301.4528,1.123125,1.123125,2052.913588,794.9621279,23.4001698,-0.545765939,1668.5376,3.2895,3.2895,24.7695119,17.89182192,0.080462105,1.60125,0.099736207,4.93425,44.95976451,24.3063613,0.270381895,inactive
0.259157982,23.27117314,1541.12,596.7772058,5301.4528,1.123125,1.123125,2052.913588,794.9621279,24.24614117,-0.545765931,1668.5376,3.2895,3.2895,26.46191731,16.97482886,0.085560044,1.60125,0.104711179,4.93425,42.2013352,23.27117314,0.293912567,inactive
0.263934344,26.04949638,2170.56,832.6539003,6598.5024,2.906041667,2.906041667,2531.267857,971.0259351,24.1938064,-0.545765938,1668.5376,9.247933333,9.247933333,28.34020587,19.96208519,0.088364315,4.679375,0.105015548,15.3482,58.19561035,26.04949638,0.292482875,inactive
0.172440528,51.02601464,1355.36,524.844239,4662.4384,0.74875,0.74875,1805.464182,699.1408,26.36170622,-0.585877243,1562.0352,2.193,2.193,49.15396208,48.65989435,0.118455338,1.0675,0.159168724,3.2895,178.7681853,51.02601464,0.202123168,inactive
0.178069074,53.04598933,1355.36,524.844239,4662.4384,0.74875,0.74875,1805.464182,699.1408,26.30848217,-0.585877243,1562.0352,2.193,2.193,46.52145055,48.02787666,0.119649636,1.0675,0.158392538,3.2895,174.3119869,53.04598933,0.208767383,inactive
0.221504828,35.84659955,0,0,0,0.74875,0.74875,0,0,28.29,-0.594499306,0,2.193,2.193,80.155,30.51022981,0.170097147,1.0675,0.21222428,3.2895,85.88970971,35.84659955,0.221504828,inactive
0.235211861,47.29196571,1658.08,642.068333,5703.7952,0.96375,0.96375,2208.715065,855.2940751,27.4796416,-0.657700972,1834.208,2.74125,2.74125,37.80091716,39.86458753,0.201588418,1.2825,0.254771165,3.83775,143.2155857,47.29196571,0.259294113,inactive
0.269364247,33.81984105,2170.56,832.6539003,6598.5024,2.906041667,2.906041667,2531.267857,971.0259351,27.84706449,-0.594499306,1654.2464,9.247933333,9.247933333,66.73438576,28.10903716,0.178725455,4.679375,0.229239507,15.3482,80.61421015,33.81984105,0.280401292,inactive
0.27147064,32.40107086,0,0,0,1.39375,1.39375,0,0,33.50131579,-0.657015007,0,3.83775,3.83775,87.09408382,27.29644806,0.186821948,1.7125,0.23177795,4.93425,90.57078575,32.40107086,0.294653312,inactive
0.288180883,31.51058352,553.28,212.2451118,1681.9712,0.74875,0.74875,645.22514,247.5164148,28.6376662,-0.594499317,572.9792,2.193,2.193,69.0174563,26.26512319,0.179054729,1.0675,0.222975672,3.2895,86.19291133,31.51058352,0.307584367,inactive
0.224470348,28.03688899,0,0,0,0.74875,0.74875,0,0,28.29,-0.594499317,0,2.193,2.193,80.155,23.41080758,0.20267443,1.0675,0.25251238,3.2895,75.2725515,28.03688899,0.224470348,inactive
0.328064011,57.19906761,1401.44,537.6098712,4260.3776,1.71625,1.71625,1634.334008,626.9509189,23.68538599,-0.545562135,1108.992,4.845,4.845,28.64258281,48.80384282,0.16168941,2.35375,0.19295239,6.783,147.2329705,57.19906761,0.382549234,inactive
0.297023061,171.2434038,1351.92,523.512147,4650.6048,1.618125,1.618125,1800.881786,697.366331,45.6068811,-0.80316621,1562.0352,4.3605,4.3605,88.70073427,152.7335064,0.122274635,1.7775,0.117927846,4.845,641.800612,171.2434038,0.340082121,inactive
0.289132362,90.33752827,422.56,162.0992887,1284.5824,0.572083333,0.572083333,492.7818377,189.0372619,36.31191583,-0.133443745,425.1136,1.615,1.615,92.14583088,88.29179032,0.074839862,0.890833333,0.087240967,2.584,367.6323023,90.33752827,0.292377019,inactive
0.363409661,59.82258876,1450.08,556.2687821,4408.2432,1.634375,1.634375,1691.057098,648.7106037,19.81471156,-0.251362138,1145.9584,4.536875,4.536875,21.08101376,52.36791839,0.235057619,1.845,0.251801323,5.3295,159.3493748,59.82258876,0.439199924,inactive
0.295038025,87.72534795,2346.88,900.2924524,7134.5152,3.366666667,3.366666667,2736.889055,1049.904793,30.25675994,-0.406114738,1811.3536,10.89333333,10.89333333,51.63897208,72.43379137,0.083651314,5.52,0.088800892,18.3008,233.6271001,87.72534795,0.307063866,inactive
0.397267198,74.98810462,939.36,360.3502174,2855.6544,1.66,1.66,1095.464661,420.2339131,29.97322317,-0.555434393,711.6032,4.777,4.777,63.62518979,70.60315715,0.217727539,2.40375,0.270039943,7.1655,211.5697487,74.98810462,0.412119,inactive
0.413364962,81.85986346,738.72,283.3822098,2245.7088,1.15125,1.15125,861.4819177,330.4752132,43.39879711,-0.556282185,600.704,3.3235,3.3235,111.8548772,72.43892374,0.335182429,1.57625,0.412722826,4.743,245.6898348,81.85986346,0.450409287,inactive
0.329826289,93.14987735,744.8,285.7145736,2264.192,1.185,1.185,868.5723038,333.1951738,38.37356128,-0.554630588,600.704,3.3235,3.3235,96.79432338,90.02723117,0.222628115,1.57625,0.265092207,4.743,333.7437351,93.14987735,0.349890849,inactive
0.279992937,46.93562969,1681.12,647.3967009,5751.1296,2.966666667,2.966666667,2227.044651,862.3919513,29.10195583,-39.0676343,1871.5136,6.667733333,6.667733333,35.50177691,38.77064768,0.190088674,1.92,0.225779759,6.03075,125.4096056,46.93562969,0.318086493,inactive
0.47091284,97.25836028,997.12,382.5076741,3031.2448,3.6025,3.6025,1162.823329,446.0735388,43.52158918,-1.086472969,693.12,10.6957125,10.6957125,99.84538435,87.41770501,0.289538051,2.635,0.361743692,8.2044,304.7919868,97.25836028,0.487892038,inactive
0.379084649,68.99068063,839.04,321.8662136,2550.6816,1.238125,1.238125,978.4732892,375.3545632,42.13710069,-0.781449913,702.3616,3.3915,3.3915,89.96183078,62.00352885,0.19689328,1.3975,0.230978533,3.876,253.5084026,68.99068063,0.399397678,inactive
0.305812604,71.956635,1658.08,642.068333,5703.7952,3.455416667,3.455416667,2208.715065,855.2940751,30.04014265,-1.187771269,1834.208,10.0001875,10.0001875,37.24402252,60.80614688,0.331499439,1.863333333,0.388790683,5.9168,227.7052571,71.956635,0.369586246,inactive
0.433918751,90.17606245,997.12,382.5076741,3031.2448,3.6025,3.6025,1162.823329,446.0735388,31.38592082,-1.075096874,683.8784,10.6957125,10.6957125,52.807277,75.88590266,0.369849072,2.635,0.447268228,8.2044,261.3001901,90.17606245,0.484814523,inactive
0.615061769,96.26128339,997.12,382.5076741,3031.2448,3.6025,3.6025,1162.823329,446.0735388,40.31350572,-1.086727203,693.12,10.6957125,10.6957125,106.0206615,80.98739936,0.233243079,2.635,0.239512025,8.2044,275.4472942,96.26128339,0.616540771,inactive
0.335235346,105.5736658,1197.12,463.568008,4118.0928,1.762083333,1.762083333,1594.673948,617.5152244,27.61013972,-116.1143637,1467.3664,4.777,4.777,61.21677992,90.51365915,0.171131171,2.40375,0.241053842,7.1655,293.8081468,105.5736658,0.390720052,inactive
0.37383846,102.3857121,957.6,367.347309,2911.104,1.681458333,1.681458333,1116.735819,428.3937949,36.22358244,-0.654705319,711.6032,4.522,4.522,75.20362266,87.799859,0.194207372,1.97875,0.236613385,5.8735,279.3627189,102.3857121,0.390551143,inactive
0.548903782,120.4909666,1136.96,436.152043,3456.3584,3.6025,3.6025,1325.902211,508.6326327,45.86102626,-1.093606494,757.8112,10.6957125,10.6957125,123.0862488,106.2179438,0.271837787,2.635,0.301073334,8.2044,383.3188048,120.4909666,0.556654001,inactive
0.376999168,38.53782246,0,0,0,2.5555,2.5555,0,0,28.38,-1.373591056,0,7.118865,7.118865,80.41,36.48267079,0.349027818,1.075,0.393904494,3.3282,134.428951,38.53782246,0.376999168,inactive
0.367889909,45.19448839,0,0,0,1.39375,1.39375,0,0,37.51682764,-0.652464059,0,3.83775,3.83775,68.02377268,35.35454898,0.285180905,1.7125,0.331699746,4.93425,109.1922331,45.19448839,0.380410216,inactive
0.396863278,75.76016604,1322.4,507.2891409,4020.096,3.3875,3.3875,1542.158988,591.5914311,35.98415156,-1.091535876,868.7104,10.0421125,10.0421125,75.1758564,67.07503245,0.182737528,2.3125,0.236489105,7.224,242.8195461,75.76016604,0.415729862,inactive
0.46081294,71.36108235,1322.4,507.2891409,4020.096,3.3875,3.3875,1542.158988,591.5914311,41.40625079,-1.091535876,868.7104,10.0421125,10.0421125,98.41628566,62.78378047,0.174300319,2.3125,0.21994634,7.224,227.3578659,71.36108235,0.481888392,inactive
0.348430323,81.46485537,0,0,0,1.123125,1.123125,0,0,49.35214436,-0.687290339,0,3.2895,3.2895,112.9011882,68.81471539,0.258003245,1.60125,0.332196473,4.93425,259.4609985,81.46485537,0.390838588,inactive
0.361229046,95.79857759,1401.44,537.6098712,4260.3776,1.71625,1.71625,1634.334008,626.9509189,29.20018639,-0.740627106,1108.992,4.845,4.845,40.36659056,85.44314021,0.184672352,2.35375,0.235825066,6.783,279.2800829,95.79857759,0.40336716,inactive
0.483246694,85.33139284,1322.4,507.2891409,4020.096,3.3875,3.3875,1542.158988,591.5914311,41.94833462,-1.091535866,868.7104,10.0421125,10.0421125,104.7588795,79.61015799,0.34582466,2.3125,0.426517833,7.224,288.3988119,85.33139284,0.499287337,inactive
0.451945922,106.9099993,1322.4,507.2891409,4020.096,3.3875,3.3875,1542.158988,591.5914311,45.99534422,-1.091538801,868.7104,10.0421125,10.0421125,117.6298409,100.2142487,0.304016052,2.3125,0.391696324,7.224,359.9761576,106.9099993,0.47551122,inactive
0.49428603,84.69351101,1322.4,507.2891409,4020.096,3.3875,3.3875,1542.158988,591.5914311,42.74612583,-1.091532754,868.7104,10.0421125,10.0421125,100.3206258,74.10070085,0.341080155,2.3125,0.420014163,7.224,251.4048141,84.69351101,0.507016881,inactive
0.480318202,82.3050482,1322.4,507.2891409,4020.096,3.3875,3.3875,1542.158988,591.5914311,41.66597269,-1.091535821,868.7104,10.0421125,10.0421125,102.7596571,72.49556258,0.340031292,2.3125,0.433168016,7.224,257.4180043,82.3050482,0.50214722,inactive
0.233589502,70.5652054,1671.84,647.3967009,5751.1296,1.5875,1.5875,2227.044651,862.3919513,23.88757589,-1.27106546,1834.208,4.3605,4.3605,25.5375036,61.34496447,0.190968451,1.92,0.23925628,6.03075,207.2427396,70.5652054,0.268064661,inactive
0.349612128,150.7443554,550.24,211.0789299,1672.7296,0.931666667,0.931666667,641.6799469,246.1564345,58.62422103,-0.441750954,480.5632,2.584,2.584,176.2634003,140.0696136,0.105585303,1.144166667,0.123182853,3.23,500.845356,150.7443554,0.353507791,inactive
0.34030743,64.66895658,1613.36,624.7511373,5549.9584,1.712083333,1.712083333,2149.143912,832.2259777,23.86278206,-0.541176682,1810.5408,4.956466667,4.956466667,26.11189605,54.35764737,0.373471316,2.88875,0.452507893,9.2967,147.5649711,64.66895658,0.407123752,inactive
0.405324533,90.53131964,881.6,338.1927606,2680.064,1.224375,1.224375,1028.105992,394.3942874,38.62626861,-0.682122735,674.6368,3.805875,3.805875,71.79872742,70.05254792,0.219583463,2.65875,0.263570769,9.5146875,210.958705,90.53131964,0.432780889,inactive
0.392135984,100.0648546,829.92,318.3676678,2522.9568,1.50375,1.50375,967.83771,371.2746222,36.24298951,-0.736710552,711.6032,4.199,4.199,69.26647401,87.96401004,0.332808019,1.8225,0.406467927,5.168,296.5441458,100.0648546,0.409339146,inactive
0.336169274,125.7247951,1401.44,537.6098712,4260.3776,1.71625,1.71625,1634.334008,626.9509189,31.27302228,-0.8026412,1108.992,4.845,4.845,40.63970156,116.1181169,0.148028144,2.35375,0.170953092,6.783,402.5329713,125.7247951,0.382848946,inactive
0.382705185,126.0214852,823.84,316.0353039,2504.4736,2.410833333,2.410833333,960.7473238,368.5546616,47.11306187,-1.222233786,683.8784,6.46,6.46,110.8683291,118.4715026,0.225156846,2.410833333,0.278923182,6.46,506.8277198,126.0214852,0.391135053,inactive
0.423051652,165.4571095,632.32,242.5658421,1922.2528,2.1575,2.1575,737.40016,282.8759027,78.76820739,-1.231036082,0,5.814,5.814,209.0004602,156.556317,0.23879362,2.1575,0.293429462,5.814,611.8513276,165.4571095,0.426334139,inactive
0.290598666,159.1361425,629.28,241.3996602,1913.0112,2.9175,2.9175,733.8549669,281.5159224,42.76932292,-1.223720823,0,7.752,7.752,83.28608753,154.2133602,0.235421391,2.9175,0.303729156,7.752,658.2630019,159.1361425,0.361401738,inactive
0.424095157,192.8808282,623.2,239.0672963,1894.528,2.5375,2.5375,726.7645808,278.7959618,94.94609571,-1.226710575,0,6.783,6.783,323.4420304,180.6235292,0.096976171,2.5375,0.105444944,6.783,706.7214715,192.8808282,0.42449737,inactive
0.365636456,126.9970132,0,0,0,1.744791667,1.744791667,0,0,57.86409255,-0.811594309,0,4.6835,4.6835,150.0956454,116.4096425,0.208019262,1.904166667,0.264708866,5.168,409.8079882,126.9970132,0.383887373,inactive
0.419620487,204.0987683,614.08,235.5687505,1866.8032,3.2975,3.2975,716.1290015,274.7160209,94.69008617,-1.222607682,0,8.721,8.721,324.5198013,189.9509869,0.146401791,3.2975,0.169294149,8.721,788.2866339,204.0987683,0.419923175,inactive
0.357392119,98.30965418,541.12,207.5803841,1645.0048,1.375,1.375,631.0443677,242.0764936,57.4339843,-0.438522401,480.5632,3.7145,3.7145,168.4599942,90.40050743,0.16035342,1.5875,0.180888552,4.3605,344.4690887,98.30965418,0.360465115,inactive
1.628765432,149.2337323,0,0,0,1.10875,1.10875,0,0,79.7475,-0.13203052,0,3.02175,3.02175,227.85,101.7530687,0,2.065,0,6.0435,310.3468596,149.2337323,1.628765432,inactive
0.839831117,115.3538389,0,0,0,0.554375,0.554375,0,0,91.14,-0.160365447,0,1.510875,1.510875,296.205,86.52472686,0,1.0325,0,3.02175,314.8403193,115.3538389,0.839831117,inactive
0.426495974,128.329924,0,0,0,1.465416667,1.465416667,0,0,79.53095588,-0.707148525,0,4.0205,4.0205,218.3634375,114.6384533,0.219387495,1.784166667,0.224738409,5.117,429.6666746,128.329924,0.426973014,inactive
0.531703794,66.93917834,583.68,223.9069312,1774.3872,1.528125,1.528125,680.6770708,261.1162178,27.23631314,-0.669527241,517.5296,4.213875,4.213875,48.74134443,55.34708537,0.240530901,1.6325,0.247992645,4.6835,149.6845472,66.93917834,0.544618249,inactive
0.4601423,97.13158186,0,0,0,1.681458333,1.681458333,0,0,41.61259761,-0.639115191,0,4.522,4.522,87.45182381,83.49731759,0.307249229,2.00375,0.380240445,6.06475,283.8796292,97.13158186,0.47843149,inactive
0.322627347,102.689345,1658.08,642.068333,5703.7952,1.618125,1.618125,2208.715065,855.2940751,36.17108724,-0.811598445,1834.208,4.3605,4.3605,47.48153772,93.93767603,0.336690243,1.7775,0.395811112,4.845,329.1095727,102.689345,0.356076765,inactive
0.467125462,122.5109445,0,0,0,2.378125,2.378125,0,0,75.86808511,-0.810374623,0,6.2985,6.2985,223.6762911,115.4781148,0.310571102,2.5375,0.366474554,6.783,452.4523063,122.5109445,0.467133354,inactive
0.316682796,140.8295226,2346.88,900.2924524,7134.5152,3.366666667,3.366666667,2736.889055,1049.904793,32.28007412,-0.408844961,1811.3536,10.89333333,10.89333333,62.84132265,123.684629,0.144982008,5.52,0.173442248,18.3008,440.6419145,140.8295226,0.324891632,inactive
0.307985636,80.11440056,2346.88,900.2924524,7134.5152,3.366666667,3.366666667,2736.889055,1049.904793,30.01357689,-0.411862613,1811.3536,10.89333333,10.89333333,51.14086132,67.62906901,0.052944816,5.52,0.052468516,18.3008,168.605272,80.11440056,0.317147767,inactive
0.426539157,139.0020619,632.32,242.5658421,1922.2528,1.631875,1.631875,737.40016,282.8759027,38.96072164,-0.811592363,554.496,4.743,4.743,80.63738099,126.9837745,0.12930671,2.42875,0.155397763,7.35675,440.2656449,139.0020619,0.436503603,inactive
0.404261122,211.7073825,632.32,242.5658421,1922.2528,2.1575,2.1575,737.40016,282.8759027,100.62,-1.239238949,0,5.814,5.814,368.94,199.7589803,0.116922881,2.1575,0.12082031,5.814,746.5567887,211.7073825,0.404261122,inactive
0.438848789,97.75226161,1372.56,531.5046989,4721.6064,1.491458333,1.491458333,1828.376164,708.0131452,54.01536639,-0.733834468,1585.7024,4.0375,4.0375,110.6067894,84.04133254,0.264172962,2.65875,0.320555488,9.5146875,296.0992964,97.75226161,0.494609326,inactive
0.406898307,106.0145512,671.84,257.7262072,2042.3936,1.618125,1.618125,783.48767,300.5556466,46.2803586,-0.817891761,628.4288,4.3605,4.3605,94.06905816,96.04139544,0.397604725,1.7775,0.472603469,4.93425,334.5739633,106.0145512,0.419713675,inactive
0.446542583,79.11187815,817.76,313.70294,2485.9904,0.995,0.995,953.6569377,365.834701,38.76304802,-0.488322394,776.2944,2.7455,2.7455,78.68075467,72.11091908,0.182108697,1.2075,0.211670573,3.3915,299.515414,79.11187815,0.465050162,inactive
0.491570375,111.019556,0,0,0,3.08875,3.08875,0,0,49.56394206,-1.137457744,0,8.4753,8.4753,108.4716591,91.5978617,0.138135182,2.22875,0.156222022,6.5919,275.076218,111.019556,0.525510483,inactive
0.399740465,79.83002043,908.96,348.688398,2763.2384,1.525625,1.525625,1060.01273,406.6341101,34.58057797,-0.658747875,748.5696,4.42,4.42,68.10559088,67.34717762,0.356520984,2.11,0.42452944,6.38775,228.5272696,79.83002043,0.411661764,inactive
0.640585482,82.51630192,997.12,382.5076741,3031.2448,3.6025,3.6025,1162.823329,446.0735388,36.22082734,-1.086723427,693.12,10.6957125,10.6957125,85.02043205,67.6994301,0.284762602,2.635,0.321832648,8.2044,228.2979606,82.51630192,0.656322806,inactive
0.425187193,72.36147498,908.96,348.688398,2763.2384,1.525625,1.525625,1060.01273,406.6341101,34.44140504,-0.65869352,748.5696,4.42,4.42,67.63594673,60.68464497,0.419306161,2.11,0.498541472,6.38775,185.4793167,72.36147498,0.438151213,inactive
0.432895421,87.06324378,522.88,200.5832925,1589.5552,1.565,1.565,609.7732092,233.9166118,55.16616471,-0.696007393,480.5632,4.199,4.199,144.4011627,77.79836635,0.279405618,1.7775,0.320647509,4.845,309.4057046,87.06324378,0.43699672,inactive
0.336224464,85.9446737,0,0,0,2.378125,2.378125,0,0,37.90607065,-0.792284744,0,6.2985,6.2985,60.4071041,78.50835093,0.234098911,2.5375,0.281361575,6.783,299.6181854,85.9446737,0.395968088,inactive
0.508591861,93.89226456,677.92,260.0585711,2060.8768,2.378125,2.378125,790.5780561,303.2756072,53.56214286,-0.809839,637.6704,6.2985,6.2985,135.7711248,87.30225328,0.288211618,2.5375,0.340148806,6.783,346.2400115,93.89226456,0.515679053,inactive
0.442384791,111.2511393,0,0,0,1.998125,1.998125,0,0,77.5173913,-0.812717901,0,5.3295,5.3295,233.5443627,104.7085202,0.329328147,2.1575,0.408071396,5.814,397.1437656,111.2511393,0.442389348,inactive
0.38590545,93.14201251,522.88,200.5832925,1589.5552,1.565,1.565,609.7732092,233.9166118,46.19802124,-0.651938659,480.5632,4.2585,4.2585,103.8698555,81.41475685,0.174604083,2.00375,0.208642839,6.06475,294.3469735,93.14201251,0.4094688,inactive
0.454878895,134.1172948,787.76,305.0490628,2709.8944,3.314791667,3.314791667,1049.368776,406.3534091,73.73427221,-0.696575564,970.3552,9.348633333,9.348633333,205.3719259,124.3780237,0.294789844,4.328125,0.343895589,12.8345,564.7422234,134.1172948,0.459529194,inactive
0.431155844,89.27219729,0,0,0,1.618125,1.618125,0,0,64.65208563,-0.817900536,0,4.3605,4.3605,170.9933132,81.23585939,0.329308378,1.7775,0.410041636,4.845,303.8170919,89.27219729,0.435057867,inactive
0.382807304,76.72176504,2225.28,853.6451751,6764.8512,2.906041667,2.906041667,2595.081332,995.5055805,30.01940496,-0.68850744,1487.8976,9.247933333,9.247933333,54.03058001,66.47279925,0.137270623,4.679375,0.15541457,15.3482,200.9941803,76.72176504,0.39731837,inactive
0.409941265,92.81108856,878.56,337.0265787,2670.8224,1.55375,1.55375,1024.560799,393.0343071,38.94917288,-0.770376795,748.5696,4.454,4.454,86.70673602,81.73299195,0.127718032,2.085,0.149858035,6.1965,305.8398594,92.81108856,0.422738396,inactive
0.499285054,48.99296968,2231.36,855.977539,6783.3344,2.906041667,2.906041667,2602.171718,998.2255411,28.70469105,-0.666852548,1497.1392,9.247933333,9.247933333,54.84517311,40.01098337,0.125021125,4.679375,0.138759151,15.3482,118.5213848,48.99296968,0.512673744,inactive
0.375103218,104.8086953,1351.92,523.512147,4650.6048,1.871458333,1.871458333,1800.881786,697.366331,62.42530854,-0.817516405,1562.0352,5.0065,5.0065,146.2459346,93.4792501,0.215814101,2.030833333,0.271610978,5.491,337.01774,104.8086953,0.397294563,inactive
0.324203933,102.0730665,0,0,0,1.998125,1.998125,0,0,50.45224217,-0.814372767,0,5.3295,5.3295,124.0032862,95.62501773,0.306715881,2.1575,0.374359243,5.814,361.3268022,102.0730665,0.351302789,inactive
